year_funded,province,district,municipality,barangay,project_name,status,projects,length_km,influence_area_ha,farmer_beneficiaries,latitude,longitude
2021,CAGAYAN,I,GATTARAN,SITIO RISSIK- MABUNO,CONCRETING OF SITIO RISSIK- MABUNO FMR,COMPLETED,1,0.868,245,103,18.060677999999999,121.895746
2021,CAGAYAN,I,GONZAGA,FLOURISHING,CONCRETING OF FLOURISHING FMR,COMPLETED,1,0.41,74,150,18.258575,122.00474199999999
2021,CAGAYAN,I,STA. ANA,SITIO LUBAC- SAN VICENTE,CONCRETING OF SITIO LUBAC- SAN VICENTE FMR,COMPLETED,1,0.636,65,30,18.502175999999999,122.21983
2021,CAGAYAN,II,ABULUG,"CUBA, CALOG SUR","CONCRETING OF CUBA, CALOG SUR FMR",COMPLETED,1,0.81,118,100,18.358034,121.39328399999999
2021,CAGAYAN,II,ABULUG,DANA-ILI,CONCRETING OF DANA-ILI FMR,COMPLETED,1,1.269,136,125,18.431160999999999,121.412014
2021,CAGAYAN,II,ABULUG,DANA-ILI-SAN JULIAN,CONCRETING OF DANA- ILI -SAN JULIAN FMR,COMPLETED,1,2.496,280,250,18.440612999999999,121.398332
2021,CAGAYAN,II,ABULUG,GUIDDAM,CONCRETING OF GUIDDAM FMR,COMPLETED,1,2.337,283,250,18.316409,121.45811399999999
2021,CAGAYAN,II,ABULUG,STA. FILOMENA,CONCRETING OF STA. FILOMENA FMR,COMPLETED,1,0.504,182,150,18.419502999999999,121.460849
2021,CAGAYAN,II,ABULUG,STA. ROSA,CONCRETING OF STA. ROSA FMR,COMPLETED,1,1.9,165,150,18.396909999999998,121.439904
2021,CAGAYAN,II,ALLACAPAN,ALLIG VALLEY,CONCRETING OF ALLIG VALLEY FMR,COMPLETED,1,1.443,390,350,18.218727999999999,121.503839
2021,CAGAYAN,II,BALLESTEROS,MABUTTAL- BARAN,CONCRETING OF MABUTTAL- BARAN FMR,COMPLETED,1,1.28,140,85,18.377064000000001,121.48554300000001
2021,CAGAYAN,II,CLAVERIA,PATA EAST,CONCRETING OF PATA EAST FMR,COMPLETED,1,0.86,57,50,18.607150000000001,121.14881099999999
2021,CAGAYAN,II,CLAVERIA,PATA WEST,CONCRETING OF PATA WEST FMR,COMPLETED,1,1.054,68,65,18.609658,121.137097
2021,CAGAYAN,II,CLAVERIA,STO. NIÑO,CONCRETING OF STO. NIÑO FMR,COMPLETED,1,0.795,55,50,18.548580999999999,121.114047
2021,CAGAYAN,II,CLAVERIA,STO. NIÑO - MALILITAO,CONCRETING OF STO. NIÑO - MALILITAO FMR,COMPLETED,1,0.847,160,180,18.56231,121.113451
2021,CAGAYAN,II,CLAVERIA,UNION,CONCRETING OF UNION FMR,COMPLETED,1,0.6,130,110,18.557964999999999,121.056574
2021,CAGAYAN,II,LASAM,FINUGO NORTE,CONCRETING OF  FINUGO NORTE FMR,COMPLETED,1,1.531,71,60,18.086466000000001,121.632805
2021,CAGAYAN,II,LASAM,MINANGA SUR,CONCRETING OF MINANGA SUR FMR,COMPLETED,1,1.4,80,75,18.094450999999999,121.64359399999999
2021,CAGAYAN,II,LASAM,SITIO KAIGOROTAN-CABATACAN WEST,CONCRETING OF SITIO KAIGOROTAN-CABATACAN WEST FMR,COMPLETED,1,1.956,170,160,18.082944999999999,121.491219
2021,CAGAYAN,II,PAMPLONA,CURVA,CONCRETING OF CURVA FMR,COMPLETED,1,0.648,120,100,18.396820000000002,121.383202
2021,CAGAYAN,II,PAMPLONA,STA. CRUZ,CONCRETING OF STA. CRUZ FMR,COMPLETED,1,0.625,132,150,18.407955999999999,121.378292
2021,CAGAYAN,II,SANCHEZ  MIRA,LANGGAGAN-PATAGA-BACSAY,CONCRETING OF LANGGAGAN-PATAGA-BACSAY FMR,COMPLETED,1,1.395,142,120,18.544827999999999,121.239034
2021,CAGAYAN,III,AMULUNG,AGGUIRIT,CONCRETING OF AGGUIRIT  FMR,COMPLETED,1,1.27,90,85,17.765286,121.68445199999999
2021,CAGAYAN,III,ENRILE,LIWAN SUR,CONCRETING OF  LIWAN SUR FMR,COMPLETED,1,1,122,220,17.505604000000002,121.645884
2021,CAGAYAN,III,SOLANA,IRAGA- MALALAM-MALACABIBI,CONCRETING OF IRAGA- MALALAM-MALACABIBI FMR,COMPLETED,1,2.228,1235,823,17.737636999999999,121.674162
2021,ISABELA,I,SAN PABLO,SITIO MAGAMIAN,CONCRETING OF SITIO MAGAMIAN FMR,COMPLETED,1,1.418,255,100,17.413171999999999,121.888411
2021,ISABELA,I,SAN PABLO,"SITIO NAGBARAKALAN- MT. HAMUT, SIMANU NORTE","CONCRETING OF SITIO NAGBARAKALAN- MT. HAMUT, SIMANU NORTE FMR",COMPLETED,1,0.7,200,600,17.506547000000001,121.84437
2021,ISABELA,I,STA. MARIA,NAGANACAN PHASE I,CONCRETING OF NAGANACAN PHASE I FMR,COMPLETED,1,1.652,70,50,17.44351,121.698261
2021,ISABELA,I,STO. TOMAS,SAN RAFAEL ALTO,CONCRETING OF SAN RAFAEL ALTO FMR,COMPLETED,1,1.263,65,100,17.399356000000001,121.753213
2021,ISABELA,I,TUMAUINI,CUMABAO,CONSTRUCTUION/CONCRETING OF CUMABAO FMR,COMPLETED,1,1.191,300,300,17.300471999999999,121.895695
2021,ISABELA,I,TUMAUINI,LAPOGAN- STO. NIÑO,CONCRETING OF LAPOGAN- STO. NIÑO FMR,COMPLETED,1,1.319,200,200,17.222785999999999,121.848769
2021,ISABELA,I,TUMAUINI,LIWANANG PHASE II,CONCRETING OF LIWANANG PHASE II FMR,COMPLETED,1,1.38,250,250,17.230518,121.87284699999999
2021,ISABELA,I,TUMAUINI,NAMNAMA- ANTAGAN 2ND,CONCRETING OF NAMNAMA- ANTAGAN 2ND FMR,COMPLETED,1,0.754,200,250,17.284551,121.880599
2021,ISABELA,I,TUMAUINI,SISIM ABAJO,CONCRETING OF SISIM ABAJO FMR,COMPLETED,1,0.7755,136,80,17.274006,121.83630100000001
2021,ISABELA,II,BENITO SOLIVEN,VILLA LUZ- NEW MAGSAYSAY,CONCRETING OF VILLA LUZ- NEW MAGSAYSAY FMR,COMPLETED,1,0.896,180,85,16.906101,121.956487
2021,ISABELA,II,NAGUILIAN,QUINALABASA- MANARING,CONCRETING OF QUINALABASA- MANARING FMR,COMPLETED,1,1.24,250,250,16.921523000000001,121.881953
2021,ISABELA,II,NAGUILIAN,STO. TOMAS,CONCRETING OF STO. TOMAS FMR,COMPLETED,1,1.311,430,500,16.920135999999999,121.911492
2021,ISABELA,II,REINA MERCEDES,DANGAN PHASE II,CONCRETING OF DANGAN  FMR,COMPLETED,1,1.412,412,500,16.998737999999999,121.76001100000001
2021,ISABELA,II,REINA MERCEDES,SANTOR,CONCRETING OF SANTOR FMR,COMPLETED,1,1.101,250,500,16.993480999999999,121.730971
2021,ISABELA,II,SAN MARIANO,BITABIAN- DARAGUTAN WEST,CONCRETING OF BITABIAN- DARAGUTAN WEST FMR,COMPLETED,1,1.779,100,180,16.943275,121.996263
2021,ISABELA,II,SAN MARIANO,DARAGUTAN EAST - UEG,CONCRETING OF DARAGUTAN EAST - UEG FMR,COMPLETED,1,1.488,159,90,16.900144999999998,122.029616
2021,ISABELA,II,SAN MARIANO,TAPPA,CONCRETING OF TAPPA FMR,COMPLETED,1,0.766,80,60,16.771034,122.020177
2021,ISABELA,III,ALICIA,SAN PABLO- SALVACION,CONCRETING OF  SAN PABLO- SALVACION FMR,COMPLETED,1,1.317,212,250,16.804566000000001,121.66067099999999
2021,ISABELA,III,ANGADANAN,DIPALUDA-DUROC-LOURDES,CONCRETING OF DIPALUDA-DUROC-LOURDES FMR,COMPLETED,1,2.71,700,350,16.780737999999999,121.790482
2021,ISABELA,III,ANGADANAN,SAN MARCELO- SAN ROQUE,CONCRETING OF SAN MARCELO- SAN ROQUE FMR,COMPLETED,1,1.545,150,100,16.791819,121.830423
2021,ISABELA,III,RAMON,SAN MIGUEL - PLANAS,CONCRETING OF SAN MIGUEL - PLANAS FMR,COMPLETED,1,0.942,90,250,16.783852,121.468227
2021,ISABELA,IV,CORDON,CAQUILINGAN,CONCRETING OF CAQUILINGAN FMR,COMPLETED,1,0.99,115,250,16.646564000000001,121.422836
2021,ISABELA,IV,JONES,DIVINAN PHASE I,CONCRETING OF DIVINAN PHASE I FMR,COMPLETED,1,0.99,66,50,16.539711,121.64268800000001
2021,ISABELA,IV,JONES,STA. ISABEL- DICAMAY,CONCRETING OF STA. ISABEL- DICAMAY FMR,COMPLETED,1,0.9,388,46,16.543524999999999,121.863851
2021,ISABELA,IV,SANTIAGO CITY,"TABLADA ST. INTERIOR VALLEJO, NABUAN","CONCRETING OF  TABLADA ST. INTERIOR VALLEJO, NABUAN FMR",COMPLETED,1,0.99,80,50,16.654820999999998,121.57751500000001
2021,ISABELA,V,LUNA,HARANA,CONCRETING OF HARANA FMR,COMPLETED,1,1.308,459,500,16.933236000000001,121.713112
2021,ISABELA,V,MALLIG,"CENTRO 1, SAN RAMON","CONCRETING OF CENTRO 1, SAN RAMON  FMR",COMPLETED,1,1.092,356,150,17.216812999999998,121.600752
2021,ISABELA,V,QUEZON,BARUCBOC,CONCRETING OF BARUCBOC FMR,COMPLETED,1,1.045,80,60,17.252127999999999,121.604315
2021,ISABELA,V,SAN MANUEL,MALALINTA,CONCRETING OF MALALINTA FMR,COMPLETED,1,0.837,300,300,16.995100999999998,121.594116
2021,ISABELA,VI,CAUAYAN CITY,LABINAB,CONCRETING OF LABINAB FMR,COMPLETED,1,0.86,100,100,16.925090000000001,121.77883799999999
2021,ISABELA,VI,CAUAYAN CITY,ROGUS,CONCRETING OF ROGUS FMR,COMPLETED,1,0.86,500,500,16.802295999999998,121.948719
2021,ISABELA,VI,SAN ISIDRO,PATANAD-VILLAFLOR,CONCRETING OF PATANAD-VILLAFLOR FMR,COMPLETED,1,0.99,250,250,16.758579000000001,121.648072
2021,ISABELA,VI,SAN ISIDRO,RIZAL WEST-CEBU,CONCRETING OF RIZAL WEST-CEBU  FMR,COMPLETED,1,0.99,285,300,16.762218000000001,121.590546
2021,NUEVA VIZCAYA,LONE,ARITAO,OCAO-CAPINIAAN,CONCRETING OF OCAO-CAPINIAAN  FMR,COMPLETED,1,0.79,100,100,16.213792000000002,121.002025
2021,NUEVA VIZCAYA,LONE,BAMBANG,MABUSLO,CONCRETING OF MABUSLO FMR,COMPLETED,1,0.705,75,140,16.403994300000001,121.177852
2021,NUEVA VIZCAYA,LONE,BAMBANG,"PUROK 5, ABIAN","CONCRETING OF PUROK 5, ABIAN FMR",COMPLETED,1,0.975,100,180,16.442086,121.138611
2021,NUEVA VIZCAYA,LONE,BAMBANG,SAN ANTONIO- DULLAO,CONCRETING OF SAN ANTONIO- DULLAO FMR,COMPLETED,1,0.866,160,160,16.360378000000001,121.117936
2021,NUEVA VIZCAYA,LONE,BAYOMBONG,BANSING,CONCRETING OF BANSING FMR,COMPLETED,1,0.72,80,100,16.463975000000001,121.184485
2021,NUEVA VIZCAYA,LONE,BAYOMBONG,IPIL-CUNEG,CONCRETING OF IPIL-CUNEG FMR,COMPLETED,1,0.64,95,145,16.523765999999998,121.092354
2021,NUEVA VIZCAYA,LONE,DIADI,DURUAROG,CONCRETING OF DURUAROG FMR,COMPLETED,1,0.876,200,200,16.623498999999999,121.380844
2021,NUEVA VIZCAYA,LONE,DUPAX DEL NORTE,BELANCE,CONCRETING OF BELANCE FMR,COMPLETED,1,0.769,81,100,16.201775000000001,121.258616
2021,NUEVA VIZCAYA,LONE,DUPAX DEL NORTE,BINUANGAN,CONCRETING OF  BINUANGAN FMR,COMPLETED,1,0.527,105,100,16.185072999999999,121.27650300000001
2021,NUEVA VIZCAYA,LONE,DUPAX DEL NORTE,MACABENGA,CONCRETING OF MACABENGA FMR,COMPLETED,1,1.012,75,85,16.21603,121.248001
2021,NUEVA VIZCAYA,LONE,DUPAX DEL SUR,CAROLOTAN,CONCRETING OF CAROLOTAN FMR,COMPLETED,1,0.492,430,10,16.207124,121.149973
2021,NUEVA VIZCAYA,LONE,KASIBU,DIDIPIO,CONCRETING OF DIDIPIO FMR,COMPLETED,1,0.552,100,300,16.339812999999999,121.444029
2021,NUEVA VIZCAYA,LONE,KASIBU,SIGUEM,CONCRETING OF SIGUEM FMR,COMPLETED,1,0.88,105,150,16.283747999999999,121.32378199999999
2021,NUEVA VIZCAYA,LONE,KASIBU,"SITIO CAMPO BATU, ANTUTOT","CONCRETING OF SITIO CAMPO BATU, ANTUTOT FMR",COMPLETED,1,0.7575,95,120,16.402100000000001,121.21143600000001
2021,NUEVA VIZCAYA,LONE,KAYAPA,CABANGLASAN,CONCRETING OF CABANGLASAN FMR,COMPLETED,1,0.7365,122,75,16.351194,120.931138
2021,QUIRINO,LONE,AGLIPAY,ALICIA,CONCRETING OF ALICIA FMR,COMPLETED,1,1.294,180,150,16.343389999999999,121.53235100000001
2021,QUIRINO,LONE,CABARROGUIS,TUCOD,CONCRETING OF TUCOD FMR,COMPLETED,1,1.886,215,108,16.392011,121.454977
2021,QUIRINO,LONE,DIFFUN,RIZAL -VILLA PASCUAL,CONCRETING OF RIZAL- VILLA PASCUAL FMR,COMPLETED,1,1.059,270,500,16.609186000000001,121.54332100000001
2022,BATANES,LONE,BASCO,"PAYIN -KUGKUG -  TUKON ,CHANARIAN","CONCRETING OF SITIO PAYIN TYO BRGY. KUGKUG TO BRGY. TUKON , BRGY. CHANARIAN FMR, BASCO , BATANES",COMPLETED,1,0.318,60,120,20.4315,121.9628
2022,CAGAYAN,I,BAGGAO,SITIO SINGAYEN BRGY. ASSAS,"CONCRETING OF SITIO SINGAYEN, BRGY. ASSASI FMR, BAGGAO, CAGAYAN",COMPLETED,1,0.543,200,120,17.905733000000001,121.78070099999999
2022,CAGAYAN,II,ABULUG,CALOG SUR- LIBERTAD,"CONCRETING OF BRGY. CALOG SUR TO BRGY. LIBERTAD FMR, ABULUG, CAGAYAN",COMPLETED,1,2.685,387,350,18.371279000000001,121.41651899999999
2022,CAGAYAN,II,ABULUG,GUIDDAM - SAN AGUSTIN,"CONCRETING OF BRGY. GUIDDAM TO BRGY. SAN AGUSTIN FMR, ABULUG, CAGAYAN",COMPLETED,1,1.538,347,340,18.388680999999998,121.470923
2022,CAGAYAN,II,ABULUG,SAN JULIAN,"CONCRETING OF BRGY. SAN JULIAN FMR,ABULUG, CAGAYAN",COMPLETED,1,2.82,201,200,18.450206999999999,121.388639
2022,CAGAYAN,II,BALLESTEROS,FUGU- SITIO CABBAGGAOAN,"CONCRETING OF BRGY. FUGU TO SITIO CABAGGAOAN FMR,BALLESTEROS, CAGAYAN",COMPLETED,1,2.395,252,250,18.307873000000001,121.51391599999999
2022,CAGAYAN,II,BALLESTEROS,SAN JUAN - BRGY. CALAPAWAN,"CONCRETING OF BRGY. SAN JUAN TO SITIO CALAPAWAN FMR,BALLESTEROS, CAGAYAN",ONGOING CONSTRUCTION,1,1.285,263,200,18.282160999999999,121.493495
2022,CAGAYAN,II,BALLESTEROS,SITIO NANABUAN -  BRGY. ZITANGA,"CONCRETING OF SITIO NANABUAN TO BRGY. ZITANGA FMR,BALLESTEROS, CAGAYAN",COMPLETED,1,1.857,184,100,18.356828,121.49972200000001
2022,CAGAYAN,II,CLAVERIA,BUENAVISTA- MAGDALENA,"CONCRETING OF BRGY. BUENAVISTA TO BRGY. MAGDALENA FMR, CLAVERIA, CAGAYAN",COMPLETED,1,1.056,57,50,18.593809,121.153716
2022,CAGAYAN,II,LASAM,NICOLAS AGATEP- BRGY. MALINTA,"CONCRETING OF BRGY. NICOLAS AGATEP TO BRGY. MALINTA FMR, LASAM, CAGAYAN",COMPLETED,1,2.165,104,100,18.078468000000001,121.607778
2022,CAGAYAN,II,LASAM,VIGA,"CONCRETING OF BRGY. VIGA FMR, LASAM, CAGAYAN",COMPLETED,1,1.978,325,300,18.041848000000002,121.56939199999999
2022,CAGAYAN,III,AMULUNG,BRGY. CENTRO CALAMAGUI,"CONCRETING OF BRGY. CENTRO CALAMAGUI FMR, AMULUNG, CAGAYAN",ONGOING CONSTRUCTION,1,0.84,695,1000,17.834209999999999,121.731268
2022,CAGAYAN,III,ENRILE,BRGY. LIWAN NORTE,"CONCRETING OF BRGY. LIWAN NORTE FMR, ENRILE, CAGAYAN",COMPLETED,1,0.562,106,110,17.538595000000001,121.63413300000001
2022,CAGAYAN,III,SOLANA,IRAGA- MALACABIBI,"CONCRETING OF BRGY. IRAGA TO BRGY. MALACABIBI FMR, SOLANA, CAGAYAN",COMPLETED,1,0.733,169,21,17.727149000000001,121.670929
2022,ISABELA,I,ILAGAN CITY,CVIARC  BRGY. SAN FELIPE,"CONCRETING OF CVIARC, BRGY. SAN FELIPE FMR, ILAGAN CITY, ISABELA",COMPLETED,1,2.22,55,50,17.129024999999999,121887493
2022,ISABELA,I,ILAGAN CITY,STA. VICTORIA-BRGY. PASA,"CONCRETING OF BRGY. STA. VICTORIA TO BRGY. PASA FMR, ILAGAN CITY, ISABELA",COMPLETED,1,0.998,250,200,17.170179999999998,121.955212
2022,ISABELA,I,TUMAUINI,BANTUG,"CONCRETING OF BRGY. BANTUG FMR, TUMAUINI, ISABELA",COMPLETED,1,1.274,125,150,17.259426999999999,121.870932
2022,ISABELA,I,TUMAUINI,LANNA,"CONCRETING OF BRGY. LANNA FMR, TUMAUINI, ISABELA",COMPLETED,1,1.375,129,200,17.318594000000001,121.812832
2022,ISABELA,I,TUMAUINI,NAMNAMA-ANTAGAN 2ND PHASE II,"CONCRETING OF BRGY. NAMNAMA- TO BRGY. ANTAGAN 2ND PHASE II FMR, TUMAUINI, ISABELA",COMPLETED,1,1.16,182,250,17.284554,121.8806
2022,ISABELA,I,TUMAUINI,PILITAN,"CONCRETING OF BRGY. PILITAN FMR, TUMAUINI, ISABELA",COMPLETED,1,0.94,103,500,17.249686000000001,121.82443000000001
2022,ISABELA,I,TUMAUINI,SAN PEDRO,"CONCRETING OF BRGY. SAN PEDRO FMR, TUMAUINI, ISABELA",COMPLETED,1,0.986,117,250,17.280028000000001,121.819625
2022,ISABELA,I,TUMAUINI,UGAD,"CONCRETING OF BRGY. UGAD FMR, TUMAUINI, ISABELA",COMPLETED,1,1.185,201,300,17.310813,121.81175500000001
2022,ISABELA,II,NAGUILIAN,MINALLO,"CONCRETING OF BRGY. MINALLO FMR, NAGUILIAN, ISABELA",COMPLETED,1,1.227,300,300,16.985054999999999,121.85610699999999
2022,ISABELA,II,SAN MARIANO,CADSALAN- BRGY. TAPPA,"CONCRETING OF BRGY. CADSALAN TO BRGY. TAPPA FMR, SAN MARIANO, ISABELA",COMPLETED,1,1.0815,100,80,16.789878000000002,122.02161599999999
2022,ISABELA,II,SAN MARIANO,DICAMAY,"CONCRETING OF BRGY. DICAMAY FMR, SAN MARIANO, ISABELA",COMPLETED,1,0.939,798,800,16.766717,121.984836
2022,ISABELA,II,SAN MARIANO,"SITIO DINGADING-CUARAUITAN,BRGY. BINATUG","CONCRETING OF SITIO DINGADING TO CUARAUITAN, BRGY. BINATUG FMR, SAN MARIANO, ISABELA",COMPLETED,1,1.2065,120,80,16.949708000000001,122.082474
2022,ISABELA,III,CABATUAN,NUEVA ERA,"CONCRETING OF BRGY. NUEVA ERA FMR, CABATUAN, ISABELA",COMPLETED,1,0.6413,145,77,16.926036,121.65058999999999
2022,ISABELA,IV,CORDON,"SITIO CAMANGAAN-SITIO BUNEG, BRGY. ANONANG","CONCRETING OF SITIO CAMANGAAN TO SITIO BUNEG, BRGY. ANONANG FMR, CORDON, ISABELA",COMPLETED,1,0.992,100,50,16.667555,121.412638
2022,ISABELA,IV,SANTIAGO CITY,NAGGASICAN SOUTH LOW CANAL ROAD,"CONCRETING OF NAGGASICAN SOUTH LOW CANAL ROAD FMR, SANTIAGO CITY, ISABELA",COMPLETED,1,0.826,60,50,16.674996,121.596805
2022,ISABELA,V,MALLIG,SAN PEDRO,"CONCRETING OF BRGY. SAN PEDRO FMR, MALLIG, ISABELA",COMPLETED,1,1.285,85,21,17.237755,121.61487200000001
2022,ISABELA,VI,CAUAYAN CITY,NAGCAMPEGAN-BRGY. SAN LUISISABELA,"CONCRETING OF BRGY. NAGCAMPEGAN TO BRGY. SAN LUIS FMR, CAUAYAN CITY, ISABELA",COMPLETED,1,0.989,212,180,16.971782000000001,121.804354
2022,ISABELA,VI,CAUAYAN CITY,ROGUS,"CONCRETING OF BRGY. ROGUS FMR, CAUAYAN CITY, ISABELA",COMPLETED,1,0.861,500,500,16.796923,121.952302
2022,ISABELA,VI,ECHAGUE,BABARAN PHASE II,"CONCRETING OF BRGY. BABARAN PHASE II FMR,ECHAGUE, ISABELA",COMPLETED,1,0.878,260,185,16.701944000000001,121.73261599999999
2022,NUEVA VIZCAYA,LONE,BAMBANG,DINILE -CALAOCAN,"CONCRETING OF DINILE TO BRGY. CALAOCAN FMR, BAMBANG, NUEVA VIZCAYA",COMPLETED,1,0.477,220,150,16.393128000000001,121.11511
2022,NUEVA VIZCAYA,LONE,BAMBANG,SAN FERNANDO TO BRGY. ABINGANAN,"CONCRETING OF BRGY. SAN FERNANDO TO BRGY. ABINGANAN FMR, BAMBANG, NUEVA VIZCAYA",COMPLETED,1,0.895,125,120,16.401413000000002,121.130939
2022,NUEVA VIZCAYA,LONE,BAMBANG,STO. DOMINGO WES,"CONCRETING OF BRGY. STO. DOMINGO WEST FMR, BAMBANG, NUEVA VIZCAYA",COMPLETED,1,0.7185,125,350,16.433795,121.078785
2022,NUEVA VIZCAYA,LONE,BAYOMBONG,MAGAPUY,"CONCRETING OF BRGY. MAGAPUY FMR, BAYOMBONG, NUEVA VIZCAYA",COMPLETED,1,0.8805,208,120,16.444165999999999,121.142864
2022,NUEVA VIZCAYA,LONE,KASIBU,WATWAT,"CONCRETING OF BRGY. WATWAT FMR, KASIBU, NUEVA VIZCAYA",COMPLETED,1,0.382,105,200,16.339690000000001,121.27947
2022,NUEVA VIZCAYA,LONE,SOLANO,COMMUNAL,"CONCRETING OF BRGY. COMMUNAL FMR, SOLANO, NUEVA VIZCAYA",COMPLETED,1,0.603,270,450,16.569047999999999,121.10723299999999
2022,QUIRINO,LONE, DIFFUN,SAN PASCUAL,"CONCRETING OF BRGY. SAN PASCUAL FMR, DIFFUN, QUIRINO",COMPLETED,1,0.986,128,127,16.530708000000001,121.465987
2022,QUIRINO,LONE, DIFFUN,SITIO AMILINGAN BRGY. SAN ISIDRO,"REHABILITATION/IMPROVEMENT OF SITIO AMILINGAN, BRGY. SAN ISIDRO FMR, DIFFUN, QUIRINO",COMPLETED,1,0.889,112,200,16.627815999999999,121.50951999999999
2022,QUIRINO,LONE,CABARROGUIS,BRGY. ZAMORA,"REHABILITATION/IMPROVEMENT OF BRGY. ZAMORA FMR, CABARROGUIS, QUIRINO",COMPLETED,1,0.884,163,180,16.509249000000001,121.533894
2022,QUIRINO,LONE,CABARROGUIS,MANGANDINGAY PHASE 2,"CONCRETING OF BRGY. MANGANDINGAY PHASE II FMR, CABARROGUIS, QUIRINO",COMPLETED,1,0.692,122,250,16.511641000000001,121.54136800000001
2022,QUIRINO,LONE,CABARROGUIS,MANGANDINGAY- STO. DOMINGO,"CONSTRUCTION/IMPROVEMENT OF BRGY. MANGANDINGAY- BRGY. STO. DOMINGO FMR, CABARROGUIS, QUIRINO",COMPLETED,1,0.987,178,115,16.503775000000001,121.546637
2022,QUIRINO,LONE,CABARROGUIS,UPPER DIBIBI,"CONSTRUCTION/IMPROVEMENT OF BRGY. UPPER DIBIBI FMR, CABARROGUIS, QUIRINO",COMPLETED,1,1.167,205,103,16.416412999999999,121.51319599999999
2022,QUIRINO,LONE,MADDELA,SAN SALVADOR,"CONSTRUCTION/IMPROVEMENT OF BRGY. SAN SALVADOR FMR, MADDELA, QUIRINO",COMPLETED,1,0.946,89,16,16.412391,121.681507
2023,BATANES,LONE,BASCO,"CHAVUAN-DISAN, SAN ANTONIO","CONCRETING OF CHAVUAN-DISAN FMR, SAN ANTONIO, BASCO, BATANES",ONGOING CONSTRUCTION,1,0.4,82,90,20.455712250000001,121.96646067
2023,BATANES,LONE,MAHATAO,"SUVEK, KAUMBAKAN","CONCRETING OF SUVEK FMR,KAUMBAKAN, MAHATAO, BATANES",ONGOING CONSTRUCTION,1,0.3,68,90,20.41323444,121.95132167
2023,BATANES,LONE,UYUGAN,"CHINGTEB-BABAL, IMNAJBU","CONCRETING OF CHINGTEB-BABAL FMR PHASE II, IMNAJBU,UYUYGAN, BATANES",ONGOING CONSTRUCTION,1,0.54,69,70,20.383447,121.97042500000001
2023,CAGAYAN,I,ALCALA,PIGGATAN,"CONCRETING OF PIGGATAN FMR, ALCALA, CAGAYAN",COMPLETED,1,0.867,143,140,17.96059,121.662091
2023,CAGAYAN,I,APARRI,NAVAGAN,"CONCRETING OF NAVAGAN FMR, APARRI, CAGAYAN",ONGOING CONSTRUCTION,1,0.48,155,78,18.352798,121.553003
2023,CAGAYAN,I,BAGGAO,SAN MIGUEL,"CONCRETING OF SAN MIGUEL FMR, BAGGAO, CAGAYAN",COMPLETED,1,0.794,207,200,17.841533999999999,121.915632
2023,CAGAYAN,I,GATTARAN,GANZANO,"CONCRETING OF GANZANO FMR, GATTARAN, CAGAYAN",COMPLETED,1,0.858,249,240,18.028747500000001,121.64525055999999
2023,CAGAYAN,I,GATTARAN,TAGUMAY- PALAGAO SUR,"CONCRETING OF TAGUMAY- PALAGAO SUR FMR,GATTARAN, CAGAYAN",COMPLETED,1,0.71,227,200,18.036021000000002,121.702975
2023,CAGAYAN,II,ABULUG,GUIDDAM,"CONCRETING OF GUIDDAM FMR, ABULUG, CAGAYAN",COMPLETED,1,1.073,213,200,18.348573999999999,121.47733700000001
2023,CAGAYAN,II,ABULUG,"INNER CUBA,SITIO CUBA, BRGY. CALOG SUR- BRGY. SIMAYUNG","CONCETING OF INNER CUBA,SITIO CUBA, BRGY. CALOG SUR- BRGY. SIMAYUNG FMR, ABULUG, CAGAYAN",COMPLETED,1,0.72,151,151,18.364463059999999,121.39424222
2023,CAGAYAN,II,ABULUG,SAN AGUSTIN,"CONCRETING OF SAN AGUSTIN FMR, ABULUG, CAGAYAN",COMPLETED,1,0.94,153,200,18.367642,121.46287
2023,CAGAYAN,II,ABULUG,SAN JULIAN,"CONCRETING OF SAN JULIAN FMR, ABULUG, CAGAYAN",COMPLETED,1,0.426,429,390,18.430717999999999,121.421712
2023,CAGAYAN,II,ABULUG,SANTA ROSA,"CONCRETING OF SANTA ROSA FMR, ABULUG, CAGAYAN",COMPLETED,1,1.04,64,60,18.371416,121.44858000000001
2023,CAGAYAN,II,ABULUG,SANTO TOMAS,"CONCRETING OF SANTO TOMAS FMR, ABULUG, CAGAYAN",COMPLETED,1,1.07,115,110,18.434059000000001,121.424774
2023,CAGAYAN,II,BALLESTEROS,SAN JUAN-CALAPPAWAN,"CONCRETING OF SAN JUAN- CALAPPAWAN FMR, BALLESTEROS, CAGAYAN",COMPLETED,1,0.38,485,480,18.278213300000001,121.51204472000001
2023,CAGAYAN,II,BALLESTEROS,SITIO NANABUAN-ZITANGA,"CONCRETING OF SITIO NANABUAN- ZITANGA FMR BALLESTEROS, CAGAYAN",COMPLETED,1,0.593,120,120,18.372198999999998,121.49686699999999
2023,CAGAYAN,II,CLAVERIA,BACSAY CATARAOAN NORTE- BACSAY CATARAOAN SUR,"CONCRETING OF BACSAY CATARAOAN NORTE- BACSAY CATARAOAN SUR FMR, CLAVERIA, CAGAYAN",ONGOING CONSTRUCTION,1,0.808,101,100,18.569509,121.074808
2023,CAGAYAN,II,CLAVERIA,CADCADIR WEST,"CONCRETING OF CADCADIR WEST FMR, CLAVERIA, CAGAYAN",COMPLETED,1,0.886,56,55,18.544794,121.02268599999999
