source_file,sheet,province,district,municipality,year,program,activity,unit,physical_target,budget,length_km,allocation_method,source_note
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2026,Farm-to-Market Roads,"Concreting of Brgy. Roxas FMR, Naguilian, Isabela",Roxas,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Roxas FMR, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2026,Farm-to-Market Roads,"Concreting of Brgy. Flores FMR, Brgy. Flores, Naguilian, Isabela",Flores,,20000.00,1.33,direct municipality row,"Concreting of Brgy. Flores FMR, Brgy. Flores, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2026,Farm-to-Market Roads,"Concreting of Brgy. San Manuel Isabela FMR, Brgy. San Manuel Isabela, Naguillian, Isabela",San Manuel,,15000.00,1.00,direct municipality row,"Concreting of Brgy. San Manuel Isabela FMR, Brgy. San Manuel Isabela, Naguillian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2026,Farm-to-Market Roads,"Concreting of Brgy. Tomines FMR, Brgy. Tomines, Naguilian, Isabela",Tomines,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Tomines FMR, Brgy. Tomines, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2026,Farm-to-Market Roads,"Concreting of Brgy. Sto Tomas to Brgy. Placer FMR, Naguilian, Brgy. Sto Tomas, Naguilian, Isabela",Sto.Tomas-Placer,,30000.00,2.00,direct municipality row,"Concreting of Brgy. Sto Tomas to Brgy. Placer FMR, Naguilian, Brgy. Sto Tomas, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Palanan,2026,Farm-to-Market Roads,"Concreting of Dikalaw FMR, Brgy. Bisag-Didiyan, Palanan, Isabela",Bisag-Didiyan,,35000.00,2.33,direct municipality row,"Concreting of Dikalaw FMR, Brgy. Bisag-Didiyan, Palanan, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Reina Mercedes,2026,Farm-to-Market Roads,"Construction of Brgy. Dangan FMR, Brgy. Dangan, Reina Mercedes, Isabela",Dangan,,5000.00,0.33,direct municipality row,"Construction of Brgy. Dangan FMR, Brgy. Dangan, Reina Mercedes, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Reina Mercedes,2026,Farm-to-Market Roads,"Concreting of Brgy. Banquero to Brgy. Santiago FMR, Reina Mercedes, Isabela",Banquero,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Banquero to Brgy. Santiago FMR, Reina Mercedes, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Reina Mercedes,2026,Farm-to-Market Roads,"Concreting of Brgy. Dangan to Brgy.Turod FMR Phase II, Brgy. Dangan, Reina Mercedes, Isabela",Dangan-Turod,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Dangan to Brgy.Turod FMR Phase II, Brgy. Dangan, Reina Mercedes, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Reina Mercedes,2026,Farm-to-Market Roads,"Concreting of Brgy. Dangan to Brgy. Turod Phase I FMR, Brgy. Dangan and Brgy. Turod, Reina Mercedes, Isabela",Dangan-Turod,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Dangan to Brgy. Turod Phase I FMR, Brgy. Dangan and Brgy. Turod, Reina Mercedes, Isabela"
isabela_2.xlsx,FMR,Isabela,II,San Mariano,2026,Farm-to-Market Roads,"Concreting of Brgy. Binatug Sitio Curauitan to Brgy. Gangalan Proper FMR, Brgy. Binatug Sitio Curauitan and Brgy. Gangalan Proper, San Mariano, Isabela",Binatug-Gangalana Proper,,50000.00,3.33,direct municipality row,"Concreting of Brgy. Binatug Sitio Curauitan to Brgy. Gangalan Proper FMR, Brgy. Binatug Sitio Curauitan and Brgy. Gangalan Proper, San Mariano, Isabela"
isabela_2.xlsx,FMR,Isabela,II,San Mariano,2026,Farm-to-Market Roads,"Concreting of Brgy. Panninan FMR, Brgy. Panninan, San Mariano, Isabela",Panninan,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Panninan FMR, Brgy. Panninan, San Mariano, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Gamu,2027,Farm-to-Market Roads,"Concreting of Barcolan-Brgy. Mabini FMR, Brgy. Barcolan and Brgy. Mabini, Ganu, Isabela",Barcolan-Mabini,,50000.00,3.30,direct municipality row,"Concreting of Barcolan-Brgy. Mabini FMR, Brgy. Barcolan and Brgy. Mabini, Ganu, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Benito Soliven,2027,Farm-to-Market Roads,"Concreting of Villaluz-Gomez FMR, Brgy. Villaluz and Brgy. Gomez, Benito Soliven, Isabela",Villaluz-Gomez,,15000.00,1.00,direct municipality row,"Concreting of Villaluz-Gomez FMR, Brgy. Villaluz and Brgy. Gomez, Benito Soliven, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2027,Farm-to-Market Roads,"Concreting of Brgy. Sto. Tomas FMR, Brgy. Sto. Tomas, Naguilian, Isabela",Sto. Tomas,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Sto. Tomas FMR, Brgy. Sto. Tomas, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Reina Mercedes,2027,Farm-to-Market Roads,"Concreting of Brgy. Banquero to Brgy. Santiago FMR Phase II, Brgy. Banquero and Brgy. Santiago, Reina Mercedes, Isabela",Banquero-Santiago,,12000.00,0.80,direct municipality row,"Concreting of Brgy. Banquero to Brgy. Santiago FMR Phase II, Brgy. Banquero and Brgy. Santiago, Reina Mercedes, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Palanan,2027,Farm-to-Market Roads,"Concreting of Dikalaw FMR, Brgy. Bisag and Brgy. Didiyan, Palanan, Isabela",Bisag & Didiyan,,33000.00,1.60,direct municipality row,"Concreting of Dikalaw FMR, Brgy. Bisag and Brgy. Didiyan, Palanan, Isabela"
isabela_2.xlsx,FMR,Isabela,II,San Mariano,2027,Farm-to-Market Roads,"Concreting of Daragutan East-Sitio Luzon FMR, Brgy. Daragutan East, San Mariano, Isabela",Daragutan East,,30000.00,2.00,direct municipality row,"Concreting of Daragutan East-Sitio Luzon FMR, Brgy. Daragutan East, San Mariano, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Gamu,2027,Farm-to-Market Roads,"Concreting of Mabini FMR, Brgy. Mabini, Gamu, Isabela",Mabini,,25050.00,1.67,direct municipality row,"Concreting of Mabini FMR, Brgy. Mabini, Gamu, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Gamu,2027,Farm-to-Market Roads,"Concreting of Rizal FMR, Brgy. Rizal, Gamu, Isabela",Rizal,,32085.00,2.14,direct municipality row,"Concreting of Rizal FMR, Brgy. Rizal, Gamu, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2027,Farm-to-Market Roads,"Concreting of Brgy. Villapaz FMR, Brgy. Villapaz, Naguilian, Isabela",Villapaz,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Villapaz FMR, Brgy. Villapaz, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2027,Farm-to-Market Roads,"Concreting of Brgy La Union to Brgy. Bagong Sikat FMR, Brgy. La Union and Brgy. Bagong Sikat, Naguilian, Isabela",La Union/Bagong Sikat,,31500.00,2.10,direct municipality row,"Concreting of Brgy La Union to Brgy. Bagong Sikat FMR, Brgy. La Union and Brgy. Bagong Sikat, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2027,Farm-to-Market Roads,"Concreting of Sitio Luna, Brgy. Flores FMR, Brgy. Flores, Naguilian, Isabela",Flores,,22500.00,1.50,direct municipality row,"Concreting of Sitio Luna, Brgy. Flores FMR, Brgy. Flores, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2027,Farm-to-Market Roads,"Concreting of Brgy Sto Tomas to Brgy Placer FMR, Naguilian, Brgy Sto Tomas, Naguilian, Isabela",Sto. Tomas,,21000.00,1.40,direct municipality row,"Concreting of Brgy Sto Tomas to Brgy Placer FMR, Naguilian, Brgy Sto Tomas, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Naguilian,2027,Farm-to-Market Roads,"Concreting of Brgy La Union FMR, Brgy. La Union, Naguilian, Isabela",La Union,,24000.00,1.60,direct municipality row,"Concreting of Brgy La Union FMR, Brgy. La Union, Naguilian, Isabela"
isabela_2.xlsx,FMR,Isabela,II,Reina Mercedes,2027,Farm-to-Market Roads,"Concreting of Salucong FMR, Brgy. Salucong, Reina Mercedes, Isabela",Salucong,,15000.00,1.00,direct municipality row,"Concreting of Salucong FMR, Brgy. Salucong, Reina Mercedes, Isabela"
isabela_2.xlsx,PRDP,Isabela,II,Gamu,2025,PRDP,Rehabilitation/Improvement of Union-Barcolan Farm to Market Road,"Union, Barcolan",,94341.00,6.57,direct municipality row,Rehabilitation/Improvement of Union-Barcolan Farm to Market Road
isabela_2.xlsx,HALAL,Isabela,II,,2026,HALAL,HALAL district/province total,,,50.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_2.xlsx,OAP,Isabela,II,,2027,OAP,OAP district/province total,,,3500.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,GM Hybrid Corn Seeds,kilograms,120.00,540.00,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,Upland Vegetables,kilograms,0.70,44.94,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,Lowland Vegetables,kilograms,13.70,74.17,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,Organic Fertilizer,kilograms,40.00,20.00,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,Ube Planting Materials,kilograms,2000.00,600.00,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,c. Micro Tiller,No. of units,2.00,600.00,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,d. Knapsack,No. of units,4.00,10.00,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,e. Grass Cutter,No. of units,1.00,25.00,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,San Mariano,2027,4Ks,h. Garden Tools,No. of pcs,34.00,30.40,,remarks municipality split,San Mariano           
isabela_2.xlsx,4Ks,Isabela,II,,2025,4Ks,4Ks district/province total,,,1451.26,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_2.xlsx,4Ks,Isabela,II,,2026,4Ks,4Ks district/province total,,,1537.75,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_2.xlsx,MCRA,Isabela,II,,2025,MCRA,MCRA district/province total,,,5350.19,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_2.xlsx,MCRA,Isabela,II,,2026,MCRA,MCRA district/province total,,,12563.46,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_2.xlsx,NSHP,Isabela,II,,2025,National Soil Health,National Soil Health district/province total,,,360.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_2.xlsx,NSHP,Isabela,II,,2026,National Soil Health,National Soil Health district/province total,,,741.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,RICE,Isabela,III,Angadanan,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,11593.27,23186.67,,remarks municipality split,ALICIA ANGADANAN CABATUAN RAMON SAN MATEO           
isabela_3.xlsx,RICE,Isabela,III,Cabatuan,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,11593.27,23186.67,,remarks municipality split,ALICIA ANGADANAN CABATUAN RAMON SAN MATEO           
isabela_3.xlsx,RICE,Isabela,III,San Mateo,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,11593.27,23186.67,,remarks municipality split,ALICIA ANGADANAN CABATUAN RAMON SAN MATEO           
isabela_3.xlsx,RICE,Isabela,III,Alicia,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,11593.27,23186.67,,remarks municipality split,ALICIA ANGADANAN CABATUAN RAMON SAN MATEO           
isabela_3.xlsx,RICE,Isabela,III,Ramon,2027,Rice Program,Fertilizer Assistance - inorganic - hybrid area,hectare,11593.27,23186.67,,remarks municipality split,ALICIA ANGADANAN CABATUAN RAMON SAN MATEO           
isabela_3.xlsx,RICE,Isabela,III,,2026,Rice Program,Rice Program district/province total,,,481472.47,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,CORN,Isabela,III,,2025,Corn Program,Corn Program district/province total,,,26109.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,CORN,Isabela,III,,2026,Corn Program,Corn Program district/province total,,,15886.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,CORN,Isabela,III,,2027,Corn Program,Corn Program district/province total,,,3372.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,HVCDP,Isabela,III,,2025,High Value Crops,High Value Crops district/province total,,,2523.50,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,HVCDP,Isabela,III,,2026,High Value Crops,High Value Crops district/province total,,,8018.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,LIVESTOCK,Isabela,III,,2025,LIVESTOCK,LIVESTOCK district/province total,,,18126.10,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,LIVESTOCK,Isabela,III,,2026,LIVESTOCK,LIVESTOCK district/province total,,,526.10,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,HALAL,Isabela,III,,2025,HALAL,HALAL district/province total,,,200.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,HALAL,Isabela,III,,2026,HALAL,HALAL district/province total,,,100.00,,district/province sheet total,No municipal breakdown extracted for this year; retained as district/province commodity total.
isabela_3.xlsx,FMR,Isabela,III,Ramon,2025,Farm-to-Market Roads,Concreting of Oscariz Phase 2 FMR,Oscariz,,15000.00,1.00,direct municipality row,Concreting of Oscariz Phase 2 FMR
isabela_3.xlsx,FMR,Isabela,III,Alicia,2025,Farm-to-Market Roads,"Concreting of Purok 4-7, Bagnos FMR",Bagnos,,15000.00,1.00,direct municipality row,"Concreting of Purok 4-7, Bagnos FMR"
isabela_3.xlsx,FMR,Isabela,III,Angadanan,2025,Farm-to-Market Roads,Concreting of Lasuerte FMR,Lasuerte,,15000.00,1.00,direct municipality row,Concreting of Lasuerte FMR
isabela_3.xlsx,FMR,Isabela,III,Angadanan,2025,Farm-to-Market Roads,Concreting of Malasin FMR,Malasin,,15000.00,1.00,direct municipality row,Concreting of Malasin FMR
isabela_3.xlsx,FMR,Isabela,III,Ramon,2025,Farm-to-Market Roads,Concreting of Bugalion Proper Norte-Burgos FMR,Bugalion Proper Norte-Burgos,,15000.00,1.00,direct municipality row,Concreting of Bugalion Proper Norte-Burgos FMR
isabela_3.xlsx,FMR,Isabela,III,Cabatuan,2025,Farm-to-Market Roads,Concreting Of Brgy. Tandul FMR,Tandul,,15000.00,1.00,direct municipality row,Concreting Of Brgy. Tandul FMR
isabela_3.xlsx,FMR,Isabela,III,Ramon,2025,Farm-to-Market Roads,Concreting Of Brgy. Villa Beltran To Purok Ni Bulan FMR,Villa Beltran,,15000.00,1.00,direct municipality row,Concreting Of Brgy. Villa Beltran To Purok Ni Bulan FMR
isabela_3.xlsx,FMR,Isabela,III,San Mateo,2025,Farm-to-Market Roads,Concreting Of Barangay IV & Brgy. Bacareña FMR,IV & Bacareña,,15000.00,1.00,direct municipality row,Concreting Of Barangay IV & Brgy. Bacareña FMR
isabela_3.xlsx,FMR,Isabela,III,Alicia,2025,Farm-to-Market Roads,Concreting Of Brgy San Juan To Pacac FMR,San Juan,,18900.00,1.26,direct municipality row,Concreting Of Brgy San Juan To Pacac FMR
isabela_3.xlsx,FMR,Isabela,III,Alicia,2025,Farm-to-Market Roads,"Concreting of Purok 4-7, Bagnos, Brgy. Bagnos, Alicia, Isabela","Purok 4-7, Bagnos",,15000.00,1.00,direct municipality row,"Concreting of Purok 4-7, Bagnos, Brgy. Bagnos, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2025,Farm-to-Market Roads,Concreting of Brgy.Bagnos- Bagong Sikat FMR,Bagnos- Bagong Sikat,,10000.00,0.67,direct municipality row,Concreting of Brgy.Bagnos- Bagong Sikat FMR
isabela_3.xlsx,FMR,Isabela,III,Alicia,2025,Farm-to-Market Roads,Concreting of Brgy. Linglingay- Brgy. Paddad FMR,Linglingay- Paddad,,10000.00,0.67,direct municipality row,Concreting of Brgy. Linglingay- Brgy. Paddad FMR
isabela_3.xlsx,FMR,Isabela,III,Ramon,2025,Farm-to-Market Roads,Concreting of Bugalion Proper Norte-Burgos FMR,Bugalion Proper Norte-Burgos,,15000.00,1.00,direct municipality row,Concreting of Bugalion Proper Norte-Burgos FMR
isabela_3.xlsx,FMR,Isabela,III,Ramon,2025,Farm-to-Market Roads,Concreting of Brgy. Pagrang-ayan FMR,Pagrang- ayan,,10000.00,0.67,direct municipality row,Concreting of Brgy. Pagrang-ayan FMR
isabela_3.xlsx,FMR,Isabela,III,Alicia,2025,Farm-to-Market Roads,"Concreting of Purok 4-7, Bagnos FMR , Brgy. Bagnos, Alicia, Isabela","Purok 4-7, Bagnos. Bagnos",,15000.00,1.00,direct municipality row,"Concreting of Purok 4-7, Bagnos FMR , Brgy. Bagnos, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2025,Farm-to-Market Roads,"Concreting of Brgy.Bagnos- Bagong Sikat FMR, Brgy. Bagnos- Brgy. Bagong Sikat, Alicia, Isabela",Bagnos- Bagong Sikat,,10000.00,0.67,direct municipality row,"Concreting of Brgy.Bagnos- Bagong Sikat FMR, Brgy. Bagnos- Brgy. Bagong Sikat, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2025,Farm-to-Market Roads,"Concreting of Brgy. Linglingay- Brgy. Paddad FMR, Brgy. Linglingay- Brgy. Paddad, Alicia, Isabela",Linglingay- Paddad,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Linglingay- Brgy. Paddad FMR, Brgy. Linglingay- Brgy. Paddad, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Ramon,2025,Farm-to-Market Roads,"Concreting of Bugalion Proper Norte-Burgos FMR, Brgy. Bugalion Proper Norte-Burgos, Ramon, Isabela",Bugalion Proper Norte-Burgos,,15000.00,1.00,direct municipality row,"Concreting of Bugalion Proper Norte-Burgos FMR, Brgy. Bugalion Proper Norte-Burgos, Ramon, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Ramon,2025,Farm-to-Market Roads,"Concreting of Brgy. Pagrang-ayan FMR, Brgy. Pagrang- ayan, Ramon, Isabela",Pagrang- ayan,,10000.00,0.67,direct municipality row,"Concreting of Brgy. Pagrang-ayan FMR, Brgy. Pagrang- ayan, Ramon, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Ramon,2026,Farm-to-Market Roads,"Concreting of Bugalion Proper Norte-Burgos FMR, Brgy. Bugalion Proper Norte-Burgos, Ramon, Isabela",Bugalion Proper Norte-Burgos,,15000.00,1.00,direct municipality row,"Concreting of Bugalion Proper Norte-Burgos FMR, Brgy. Bugalion Proper Norte-Burgos, Ramon, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2026,Farm-to-Market Roads,"Concreting of Purok 4-7, Bagnos FMR, Brgy. Bagnos, Alicia, Isabela",Bagnos,,15000.00,1.00,direct municipality row,"Concreting of Purok 4-7, Bagnos FMR, Brgy. Bagnos, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Angadanan,2026,Farm-to-Market Roads,"Concreting of Malasin FMR, Brgy. Malasin, Angadanan, Isabela",Malasin,,15000.00,1.00,direct municipality row,"Concreting of Malasin FMR, Brgy. Malasin, Angadanan, Isabela"
isabela_3.xlsx,FMR,Isabela,III,San Mateo,2026,Farm-to-Market Roads,"Concreting of Brgy. IV & Brgy. Bacareña FMR, Brgy. IV & Brgy. Bacareña, San Mateo, Isabela",Bacareña,,15000.00,1.00,direct municipality row,"Concreting of Brgy. IV & Brgy. Bacareña FMR, Brgy. IV & Brgy. Bacareña, San Mateo, Isabela"
isabela_3.xlsx,FMR,Isabela,III,San Mateo,2026,Farm-to-Market Roads,"Concreting of San Roque FMR, Brgy. San Roque, San Mateo, Isabela",San Roque,,15000.00,1.00,direct municipality row,"Concreting of San Roque FMR, Brgy. San Roque, San Mateo, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2026,Farm-to-Market Roads,"Concreting of Brgy. Aurora to Callao FMR, Brgy. Aurora, Alicia, Isabela",Aurora,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Aurora to Callao FMR, Brgy. Aurora, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2026,Farm-to-Market Roads,"Concreting of Brgy. Villa Santiago-Brgy. Santo Domingo FMR, Brgy. Santo Domingo, Alicia, Isabela",Villa Santiago-Santo Domingo,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Villa Santiago-Brgy. Santo Domingo FMR, Brgy. Santo Domingo, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2026,Farm-to-Market Roads,"Concreting of Brgy. Rizal (Zone 1) FMR, Brgy. Rizal, Alicia, Isabela",Rizal,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Rizal (Zone 1) FMR, Brgy. Rizal, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Angadanan,2026,Farm-to-Market Roads,"Concreting of Brgy. La Suerte FMR, Brgy. La Suerte, Angadanan, Isabela",La Suerte,,15000.00,1.00,direct municipality row,"Concreting of Brgy. La Suerte FMR, Brgy. La Suerte, Angadanan, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Ramon,2026,Farm-to-Market Roads,"Concreting of Brgy. Bugalion Proper - Brgy. Burgos FMR Phase II, Brgy. Bugalion Proper and Brgy. Burgos, Ramon, Isabela",Bugalion Proper-Burgos,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Bugalion Proper - Brgy. Burgos FMR Phase II, Brgy. Bugalion Proper and Brgy. Burgos, Ramon, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Ramon,2026,Farm-to-Market Roads,"Concreting/Rehabilitation of Brgy. Bugallon Norte FMR, Brgy. Bugallon Norte, Ramon, Isabela",Bugallon Norte,,20000.00,1.33,direct municipality row,"Concreting/Rehabilitation of Brgy. Bugallon Norte FMR, Brgy. Bugallon Norte, Ramon, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Ramon,2026,Farm-to-Market Roads,"Concreting of Brgy. Bugallon Proper to Brgy. Burgos FMR Phase II, Brgy. Bugallon Proper and Brgy. Burgos, Ramon, Isabela",Bugallon Proper-Burgos,,30000.00,2.00,direct municipality row,"Concreting of Brgy. Bugallon Proper to Brgy. Burgos FMR Phase II, Brgy. Bugallon Proper and Brgy. Burgos, Ramon, Isabela"
isabela_3.xlsx,FMR,Isabela,III,San Mateo,2026,Farm-to-Market Roads,"Construction Brgy. Salinungan West FMR, Brgy. Salinungan West, San Mateo, Isabela",Salinungan West,,15000.00,1.00,direct municipality row,"Construction Brgy. Salinungan West FMR, Brgy. Salinungan West, San Mateo, Isabela"
isabela_3.xlsx,FMR,Isabela,III,San Mateo,2027,Farm-to-Market Roads,"Concreting of Gaddanan FMR, Brgy. Gaddanan, San Mateo, Isabela",Gaddanan,,22500.00,1.50,direct municipality row,"Concreting of Gaddanan FMR, Brgy. Gaddanan, San Mateo, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Ramon,2027,Farm-to-Market Roads,"Concreting of Brgy. Villa Marcos FMR, Brgy. Villa Marcos, Ramon, Isabela",Villa Marcos,,18000.00,1.20,direct municipality row,"Concreting of Brgy. Villa Marcos FMR, Brgy. Villa Marcos, Ramon, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Cabatuan,2027,Farm-to-Market Roads,"Concreting of Purok Ubbog, Brgy. Paraiso to Purok 2, Brgy. Magdalena FMR, Brgy. Paraiso and Brgy. Magdalena, Cabatuan, Isabela","Paraiso, Magdalena",,15000.00,1.00,direct municipality row,"Concreting of Purok Ubbog, Brgy. Paraiso to Purok 2, Brgy. Magdalena FMR, Brgy. Paraiso and Brgy. Magdalena, Cabatuan, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2027,Farm-to-Market Roads,"Concreting of Spanish Road Brgy. Linglingay FMR, Brgy. Linglingay, Alicia, Isabela",Linglingay,,15000.00,1.00,direct municipality row,"Concreting of Spanish Road Brgy. Linglingay FMR, Brgy. Linglingay, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2027,Farm-to-Market Roads,"Concreting of Sto. Domingo to Salvacion FMR, Brgy. Sto. Domingo to Brgy. Salvacion, Alicia, Isabela",Sto. Domingo to Salvacion,,15000.00,1.00,direct municipality row,"Concreting of Sto. Domingo to Salvacion FMR, Brgy. Sto. Domingo to Brgy. Salvacion, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Ramon,2027,Farm-to-Market Roads,"Concreting of Brgy. Oscariz FMR, Brgy. Oscariz, Ramon, Isabela",Oscariz,,18000.00,1.20,direct municipality row,"Concreting of Brgy. Oscariz FMR, Brgy. Oscariz, Ramon, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Cabatuan,2027,Farm-to-Market Roads,"Concreting of San Andres-Saranay FMR, Brgy. San Andres and Brgy. Saranay, Cabatuan, Isabela",San Andres-Saranay,,15000.00,1.00,direct municipality row,"Concreting of San Andres-Saranay FMR, Brgy. San Andres and Brgy. Saranay, Cabatuan, Isabela"
isabela_3.xlsx,FMR,Isabela,III,San Mateo,2027,Farm-to-Market Roads,"Concreting of San Roque FMR, Brgy. San Roque, San Mateo, Isabela",San Roque,,21500.00,1.50,direct municipality row,"Concreting of San Roque FMR, Brgy. San Roque, San Mateo, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Cabatuan,2027,Farm-to-Market Roads,"Concreting of Brgy Namnama to La Paz FMR, Brgy. Namnama and Brgy. La Paz, Cabatuan, Isabela",Namnama and La Paz,,15000.00,1.00,direct municipality row,"Concreting of Brgy Namnama to La Paz FMR, Brgy. Namnama and Brgy. La Paz, Cabatuan, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Alicia,2027,Farm-to-Market Roads,"Concreting of Sto. Domingo to Salvacion FMR, Brgy. Sto. Domingo and Brgy. Salvacion, Alicia, Isabela",Sto. Domingo to Salvacion,,15000.00,1.00,direct municipality row,"Concreting of Sto. Domingo to Salvacion FMR, Brgy. Sto. Domingo and Brgy. Salvacion, Alicia, Isabela"
isabela_3.xlsx,FMR,Isabela,III,Angadanan,2027,Farm-to-Market Roads,"Concreting of Malasin FMR, Brgy. Malasin, Angadanan, Isabela",Malasin,,36000.00,2.40,direct municipality row,"Concreting of Malasin FMR, Brgy. Malasin, Angadanan, Isabela"
