facility_id,facility_name,facility_type,province,district,municipality,barangay,latitude,longitude,status,capacity,service_area_ha,project_amount,year_granted,year_finished,year_constructed,source_layer,source_folder,remarks
IRR-KML-1043,PISOS_SPIS,PISOS,Isabela,2nd District,Benito Soliven,Maluno Norte,17.0218750,121.9685510,Not specified in source,,6.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0356; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1044,PISOS_SPIS,PISOS,Isabela,2nd District,Benito Soliven,Maluno Norte,17.0188980,121.9720680,Not specified in source,,5.8,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0340; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1045,PISOS_SPIS,PISOS,Isabela,2nd District,Benito Soliven,Maluno Norte,17.0154460,121.9561030,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0342; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1046,PISOS_SPIS,PISOS,Isabela,2nd District,Benito Soliven,Maluno Norte,17.0155430,121.9560290,Not specified in source,,5.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0256; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1047,PISOS_SPIS,PISOS,Isabela,2nd District,Benito Soliven,Maluno Norte,17.0179080,121.9727630,Not specified in source,,6.2,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0363; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1048,PISOS_SPIS,PISOS,Isabela,2nd District,Benito Soliven,Maluno Norte,17.0241950,121.9564070,Not specified in source,,6.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0343; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1049,PISOS_SPIS,PISOS,Isabela,2nd District,Benito Soliven,Yeban Lucban,16.9985440,121.9793310,Not specified in source,,5.4,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0368; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1050,PISOS_SPIS,PISOS,Isabela,2nd District,Benito Soliven,Yeban Sur,17.0064100,121.9540930,Not specified in source,,4.8375,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0367; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1051,PISOS_SPIS,PISOS,Isabela,2nd District,Reina Mercedes,Catabban,17.0278090,121.7480080,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0285; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1052,PISOS_SPIS,PISOS,Isabela,5th District,Burgos,Catabban,17.0312170,121.7489730,Not specified in source,,5.2,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0284; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1053,PISOS_SPIS,PISOS,Isabela,5th District,Aurora,Bacnor West,17.0213540,121.7138930,Not specified in source,,7.6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0787; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1054,PISOS_SPIS,PISOS,Isabela,2nd District,Reina Mercedes,Catabban,17.0274720,121.7483570,Not specified in source,,5.9,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0278; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1055,PISOS_SPIS,PISOS,Isabela,2nd District,Reina Mercedes,Catabban,17.0272930,121.7428290,Not specified in source,,5.1,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0283; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1056,PISOS_SPIS,PISOS,Isabela,2nd District,Reina Mercedes,Catabban,17.0317050,121.7530420,Not specified in source,,5.3,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0279; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1057,PISOS_SPIS,PISOS,Isabela,2nd District,Gamu,Dist. Iii,17.0475650,121.8322410,Not specified in source,,6.4,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0760; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1058,PISOS_SPIS,PISOS,Isabela,,Gamu,Dist. Iii,121.8280900,17.0439299,Not specified in source,,6.3287,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0236; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1059,PISOS_SPIS,PISOS,Isabela,,Gamu,District Iii,121.8245470,17.4490735,Not specified in source,,5.2,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0810; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1060,PISOS_SPIS,PISOS,Isabela,2nd District,Naguilian,Quirino,17.0295466,121.8279770,Not specified in source,,6.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0451; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1061,PISOS_SPIS,PISOS,Isabela,2nd District,Naguilian,Quirino,17.0252409,121.8225733,Not specified in source,,5.4,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0444; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1062,PISOS_SPIS,PISOS,Isabela,2nd District,Naguilian,Quirino,17.0237646,121.8226236,Not specified in source,,7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0445; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1063,PISOS_SPIS,PISOS,Isabela,2nd District,Naguilian,Magsaysay,17.0067800,121.8322870,Not specified in source,,5.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0790; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1064,PISOS_SPIS,PISOS,Isabela,2nd District,Naguilian,Roxas,17.0354700,121.8436650,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0789; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1065,PISOS_SPIS,PISOS,Isabela,5th District,Quirino,Manaoag,17.1886030,121.7584970,Not specified in source,,3,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0231; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1066,PISOS_SPIS,PISOS,Isabela,1st District,Ilagan City (Capital),San Isidro,17.1464800,121.7908630,Not specified in source,,3.9,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0333; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1067,PISOS_SPIS,PISOS,Isabela,5th District,Quirino,San Juan,17.1374150,121.7162100,Not specified in source,,3.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0225; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1068,PISOS_SPIS,PISOS,Isabela,1st District,Delfin Albano (Magsaysay),Dolores,17.1938230,121.7662580,Not specified in source,,6.04,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0331; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1069,PISOS_SPIS,PISOS,Isabela,5th District,Quirino,San Isidro,17.1463130,121.7885830,Not specified in source,,3.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0332; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1070,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Rang-ayan,17.1228450,121.6379880,Not specified in source,,7.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0457; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1071,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Lantin,17.1182960,121.6547430,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0455; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1072,PISOS_SPIS,PISOS,Isabela,5th District,Quirino,Lucban,17.1119010,121.6806200,Not specified in source,,5.9659,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0252; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1073,PISOS_SPIS,PISOS,Isabela,5th District,Burgos,Masigun,17.1055830,121.6855960,Not specified in source,,6.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0456; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1074,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Rizal,17.1380590,121.6237530,Not specified in source,,4.9059,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0263; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1075,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Imbiao,17.1657960,121.6522530,Not specified in source,,6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0531; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1076,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Anao,17.1371880,121.6257820,Not specified in source,,4.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0541; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1077,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Lucban,17.1109750,121.6774480,Not specified in source,,7.0171,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0245; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1078,PISOS_SPIS,PISOS,Isabela,,Roxas,Simimbaan,17.1348710,121.5649490,Not specified in source,,5.1,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0244; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1079,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Lanting,17.1164320,121.6505820,Not specified in source,,5.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0341; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1080,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Lucban,17.1080600,121.6803280,Not specified in source,,5.3,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0734; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1081,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,San Placido,17.1413630,121.5835760,Not specified in source,,3.3257,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0712; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1082,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Simimbaan,17.1371730,121.5717210,Not specified in source,,5.04,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0628; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1083,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Lanting,17.1739920,121.6108790,Not specified in source,,5.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0717; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1084,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,San Pedro,17.1739920,121.6108790,Not specified in source,,5.2,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0642; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1085,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,Simimbaan,17.1356070,121.5695670,Not specified in source,,5.9,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0743; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1086,PISOS_SPIS,PISOS,Isabela,5th District,Burgos,Masigun,17.1046410,121.6844150,Not specified in source,,7.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0742; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1087,PISOS_SPIS,PISOS,Isabela,5th District,Roxas,San Luis,17.1218270,121.6477400,Not specified in source,,4.3,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0339; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1088,PISOS_SPIS,PISOS,Isabela,2nd District,San Mariano,Marannao,16.9603940,122.0180340,Not specified in source,,6.25,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0362; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1089,PISOS_SPIS,PISOS,Isabela,2nd District,San Mariano,Marannao Site 2,16.9503200,122.0243820,Not specified in source,,5.25,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0349; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1090,PISOS_SPIS,PISOS,Isabela,2nd District,San Mariano,Minanga,16.9952880,122.0164790,Not specified in source,,6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0689; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1091,PISOS_SPIS,PISOS,Isabela,2nd District,San Mariano,Old San Mariano,16.9903660,122.0053000,Not specified in source,,4.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0690; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1092,PISOS_SPIS,PISOS,Isabela,2nd District,San Mariano,Disulap,16.9609370,122.0792180,Not specified in source,,7.8,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0688; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1093,PISOS_SPIS,PISOS,Isabela,3rd District,Angadanan,Kalusutan,16.7520430,121.7722770,Not specified in source,,5.1,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0763; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1094,PISOS_SPIS,PISOS,Isabela,3rd District,Angadanan,Baui,16.7522680,121.7687400,Not specified in source,,4.9,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0612; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1095,PISOS_SPIS,PISOS,Isabela,3rd District,Angadanan,Pissay,16.7465530,121.7737470,Not specified in source,,8.1,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0777; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1096,PISOS_SPIS,PISOS,Isabela,3rd District,Angadanan,Buenavista,16.7745850,121.8225020,Not specified in source,,7.37,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0762; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1097,PISOS_SPIS,PISOS,Isabela,3rd District,Angadanan,Buenavista,16.7745850,121.8225020,Not specified in source,,7.3,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0785; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1098,PISOS_SPIS,PISOS,Isabela,3rd District,Angadanan,Canangan,16.8258900,121.8076410,Not specified in source,,5.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0778; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1099,PISOS_SPIS,PISOS,Isabela,3rd District,Angadanan,Canangan,16.8272950,121.8086230,Not specified in source,,5.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0674; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1100,PISOS_SPIS,PISOS,Isabela,3rd District,Angadanan,Consular,16.7837370,121.7713520,Not specified in source,,6.4,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0571; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1101,PISOS_SPIS,PISOS,Isabela,3rd District,Cabatuan,Del Corpuz,16.9451720,121.6240290,Not specified in source,,4.8306,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0823; Engine: KUBOTA RK 80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1102,PISOS_SPIS,PISOS,Isabela,5th District,Aurora,Saranay,16.9771450,121.6645830,Not specified in source,,5.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0714; Engine: KUBOTA RK 80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1103,PISOS_SPIS,PISOS,Isabela,3rd District,Cabatuan,Del Pillar,16.9619290,121.6533040,Not specified in source,,6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0626; Engine: KUBOTA RK 80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1104,PISOS_SPIS,PISOS,Isabela,5th District,Aurora,Paraiso,16.9602330,121.6520870,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0637; Engine: KUBOTA RK 80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1105,PISOS_SPIS,PISOS,Isabela,3rd District,Cabatuan,Paraiso,16.9703260,121.6774080,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0832; Engine: KUBOTA RK 80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1106,PISOS_SPIS,PISOS,Isabela,3rd District,Cabatuan,Luzon,16.9743250,121.6914060,Not specified in source,,6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0632; Engine: KUBOTA RK 80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1107,PISOS_SPIS,PISOS,Isabela,6th District,City of Cauayan,Labinab,16.9312400,121.7869080,Not specified in source,,5.6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0652; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1108,PISOS_SPIS,PISOS,Isabela,6th District,City of Cauayan,Labinab,16.9297420,121.7921890,Not specified in source,,4,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0656; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1109,PISOS_SPIS,PISOS,Isabela,6th District,City of Cauayan,Duminit,16.9315940,121.8289640,Not specified in source,,5.4514,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0654; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1110,PISOS_SPIS,PISOS,Isabela,6th District,City of Cauayan,Culalabat,16.9206960,121.8032940,Not specified in source,,5.7251,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0655; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1111,PISOS_SPIS,PISOS,Isabela,6th District,City of Cauayan,Culalabat,16.9261950,121.8007520,Not specified in source,,6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0653; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1112,PISOS_SPIS,PISOS,Isabela,6th District,City of Cauayan,Turayong,16.9405070,121.7814200,Not specified in source,,5.03501,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0658; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1113,PISOS_SPIS,PISOS,Isabela,,Cauayan City,Cabaruan,121.7781600,16.9582570,Not specified in source,,11.4,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0661; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1114,PISOS_SPIS,PISOS,Isabela,6th District,City of Cauayan,Buena Suerte,16.9281480,121.7970710,Not specified in source,,5.8338,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0659; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1115,PISOS_SPIS,PISOS,Isabela,6th District,City of Cauayan,Labinab,16.9308830,121.7887830,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0660; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1116,PISOS_SPIS,PISOS,Isabela,5th District,Luna,San Isidro,17.0007330,121.7222640,Not specified in source,,6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0388; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1117,PISOS_SPIS,PISOS,Isabela,5th District,Luna,San Isidro,17.0042670,121.7209210,Not specified in source,,6.8,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0391; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1118,PISOS_SPIS,PISOS,Isabela,5th District,Aurora,Sto. Domingo,17.0186660,121.7204430,Not specified in source,,4.9375,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0376; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1119,PISOS_SPIS,PISOS,Isabela,5th District,Luna,Sto. Domingo,17.0090490,121.7304560,Not specified in source,,4.8819,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0375; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1120,PISOS_SPIS,PISOS,Isabela,,Luna,Union-kalinga,17.0029840,121.1701810,Not specified in source,,4.4279,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0393; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1121,PISOS_SPIS,PISOS,Isabela,5th District,Luna,Union-kalinga,17.0031930,121.7086770,Not specified in source,,9.1794,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0392; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1122,PISOS_SPIS,PISOS,Isabela,5th District,Luna,Union-kalinga,16.9926180,121.7106890,Not specified in source,,2.4583,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0390; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1123,PISOS_SPIS,PISOS,Isabela,6th District,San Guillermo,Anunang,16.7475000,121.8408330,Not specified in source,,9.4553,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0806; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1124,PISOS_SPIS,PISOS,Isabela,6th District,San Guillermo,Colorado,16.7418480,121.8513910,Not specified in source,,26.1615,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0807; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1125,PISOS_SPIS,PISOS,Isabela,6th District,San Guillermo,Villa Teresita,16.7541670,121.8588890,Not specified in source,,8,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0758; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1126,PISOS_SPIS,PISOS,Isabela,6th District,San Guillermo,Dingading,16.6958330,121.8883330,Not specified in source,,6.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0809; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1127,PISOS_SPIS,PISOS,Isabela,6th District,San Guillermo,Sinalugan,16.6944440,121.8730560,Not specified in source,,5.1507,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0808; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1128,PISOS_SPIS,PISOS,Isabela,6th District,San Guillermo,Anonang,16.7317556,121.8451417,Not specified in source,,6.9051,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0247; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1129,PISOS_SPIS,PISOS,Isabela,6th District,San Guillermo,Estrella,16.7077780,121.8105560,Not specified in source,,8.5617,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0249; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1130,PISOS_SPIS,PISOS,Isabela,6th District,Echague,Malibago,16.7385630,121.6688460,Not specified in source,,9.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0737; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1131,PISOS_SPIS,PISOS,Isabela,6th District,Echague,Garit Norte,16.6677510,121.6626330,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0753; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1132,PISOS_SPIS,PISOS,Isabela,6th District,Echague,Garit Sur,16.6584680,121.6688690,Not specified in source,,7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0745; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-1133,PISOS_SPIS,PISOS,Isabela,6th District,Echague,Dugayong,16.6996650,121.7097780,Not specified in source,,10.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0835; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
